Rank,name,Country,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
2416.0,Leonard Reynolds,South Africa,6790.0,2364.0,1646.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2417.0,Mohamed Imerzoukene,Algeria,6791.0,2308.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2418.0,Jude van Zweel,South Africa,6792.0,2365.0,1647.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2419.0,Chourouk Khanouch,Algeria,6793.0,2310.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2419.0,Reinier Smuts,South Africa,6793.0,2337.0,1703.0,358.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2421.0,Assıa Nader Mokhtar Al Gntery,Egypt,6794.0,2311.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2422.0,Mark Taylor,South Africa,6795.0,2312.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2423.0,Ethan Esterhuizen,South Africa,6796.0,2554.0,1462.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2424.0,Zahra Kadwa,South Africa,6797.0,2314.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2425.0,Amine Kabbaj,Morocco,6799.0,2316.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2426.0,Cameron Arthur,South Africa,6800.0,2465.0,1555.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2427.0,Declan Opperman,South Africa,6801.0,2354.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,975.0,314.0,89.0,3.0
2427.0,Chihab Boutighane,Algeria,6801.0,2318.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2429.0,Mohmaed Louay Kechou,Tunisia,6802.0,2319.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2430.0,Vincent Jordaan,South Africa,6803.0,2320.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2430.0,Meriam Jamel,Tunisia,6803.0,2623.0,1546.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,865.0,314.0,89.0,3.0
2432.0,Mouhamed Fadi Belhay,Algeria,6804.0,2321.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2433.0,Chayma Boukari,Tunisia,6805.0,2322.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2434.0,Mohamed Rayen Gutari,Tunisia,6806.0,2591.0,1435.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2435.0,Joshua Isaacs,South Africa,6808.0,2325.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2436.0,Aiden Dednam,South Africa,6809.0,2326.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2437.0,Mahdi Tabhirt,Algeria,6812.0,2854.0,1178.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2437.0,Abdou Essalam Lerari,Algeria,6812.0,2329.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2439.0,Taha Islam Meddouri,Algeria,6813.0,2330.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2440.0,Samuel Hayes,South Africa,6814.0,2331.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2441.0,Noureddine Douib,Algeria,6816.0,2333.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2441.0,Scott Venter,South Africa,6816.0,2458.0,1578.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2443.0,Sondos Noiser,Algeria,6817.0,2334.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2444.0,Khaled Kaoubi,Tunisia,6818.0,2335.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2444.0,Mubarak Ali Jama,Somalia,6818.0,2381.0,1657.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2446.0,Ruan Grove,South Africa,6819.0,2336.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2447.0,James Hawker,South Africa,6820.0,2337.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2448.0,Thuto Moitsemang,South Africa,6822.0,2339.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2448.0,Aina Avana,Madagascar,6822.0,2854.0,1188.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2448.0,Arab Mohamed,Algeria,6822.0,2854.0,1188.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2451.0,Bouhafs Boukri,Algeria,6823.0,2340.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2452.0,Corné Pieterse,South Africa,6824.0,2341.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2452.0,Ahmed Ghanmi,Tunisia,6824.0,2516.0,1672.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,867.0,314.0,89.0,3.0
2454.0,Hanjo Odendaal,South Africa,6827.0,2499.0,1548.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2455.0,Cian Ramkissoon,South Africa,6828.0,2345.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2456.0,Farah Boufarik Bekkai,Algeria,6830.0,2347.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2457.0,Mohamed Momtez Bouzouita,Tunisia,6831.0,2348.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2458.0,Esmeralda Steyn,South Africa,6832.0,2593.0,1459.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2458.0,Abderahman Chilagmi,Algeria,6832.0,2349.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2460.0,Anna Gibbon,South Africa,6833.0,2350.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2461.0,Aaron Levenberg,South Africa,6834.0,2351.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2461.0,Inasse Talbi,Algeria,6834.0,2466.0,1588.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2463.0,Noureen Mohammed Fathi,Egypt,6835.0,2352.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2464.0,Iyad Chihaoui,Algeria,6836.0,2353.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2465.0,Ethan Lindeque,South Africa,6837.0,2854.0,1488.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,726.0,314.0,89.0,3.0
2466.0,Levi Kavonic,South Africa,6839.0,2356.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2467.0,Louay Bekkar,Algeria,6840.0,2357.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2467.0,Miqdad Alfasy,Libya,6840.0,2539.0,1547.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,987.0,312.0,89.0,3.0
2469.0,Ketan Tailor,Zambia,6842.0,2496.0,1566.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2469.0,Justin de Mink,South Africa,6842.0,2359.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2471.0,Ruben Greyling,South Africa,6843.0,2360.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2472.0,Razeen Bhabha,South Africa,6844.0,2854.0,1210.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2472.0,Amine Bouslah,Tunisia,6844.0,2461.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,911.0,314.0,89.0,3.0
2474.0,Fayaaz Basa,South Africa,6846.0,2363.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2475.0,Ali Almorshdy,Egypt,6847.0,2854.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,521.0,314.0,89.0,3.0
2476.0,Mohamed Ahmed Eissa Ibrahim Aldabsha,Egypt,6850.0,2367.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2476.0,Marwan Essam Abbas,Egypt,6850.0,2464.0,1637.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,980.0,314.0,89.0,3.0
2476.0,Tahheer Chuckoo,Mauritius,6850.0,2592.0,1556.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,933.0,314.0,89.0,3.0
2479.0,Rayen Fares,Tunisia,6851.0,2368.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2480.0,Mohamed Ouala Eddine Omeiri,Algeria,6853.0,2370.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2481.0,Dayyan Kassiri,Kenya,6854.0,2413.0,1661.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2482.0,Mohamed Ilyes Ktari,Tunisia,6855.0,2480.0,1595.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2482.0,Rowan van der Heever,South Africa,6855.0,2547.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,836.0,314.0,89.0,3.0
2484.0,Manelisi Ngcamu,South Africa,6856.0,2373.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2485.0,Keean Vassen,South Africa,6857.0,2374.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2486.0,Arwa Chiraz Sakhri,Algeria,6858.0,2375.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2487.0,Inesse Bouaziz,Algeria,6859.0,2376.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2488.0,Hamida Abdul Wahab,Ghana,6861.0,2378.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2489.0,Amira Thabet,Tunisia,6863.0,2794.0,1687.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,613.0,314.0,89.0,3.0
2489.0,Jeanré Wilken,South Africa,6863.0,2380.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2489.0,Yahya Bannour,Tunisia,6863.0,2524.0,1559.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2492.0,Alaeddine Saidani,Tunisia,6865.0,2382.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2492.0,Migael Terblanche,South Africa,6865.0,2854.0,1231.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2494.0,Tasnim Naher,Algeria,6866.0,2383.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2495.0,Abdallah Mohamed Ali,Egypt,6867.0,2739.0,1348.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2495.0,Jemaa Iyad,Algeria,6867.0,2384.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2497.0,Jordan Weitzer,South Africa,6868.0,2854.0,1234.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2497.0,Tobie Myburgh,South Africa,6868.0,2454.0,1634.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2497.0,Anyali Samantha Somtochukwu,Nigeria,6868.0,2385.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2500.0,Mohamed Dhia Eddine Lombarkia,Algeria,6869.0,2386.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2501.0,Khaoula Benchanaa,Algeria,6871.0,2388.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2502.0,Ashok Xavier Rebeiro,Kenya,6872.0,2389.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2503.0,Mohamed Abdelrahman Mohamed,Egypt,6873.0,2390.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2504.0,Mitchell Bone,South Africa,6875.0,2736.0,1382.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,988.0,314.0,89.0,3.0
2505.0,Ahmad Akram,Egypt,6876.0,2393.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2505.0,Eric Griffith,South Africa,6876.0,2531.0,1565.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2505.0,Azer Salah-Edine Chaibi,Algeria,6876.0,2501.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,903.0,314.0,89.0,3.0
2508.0,Lasse Herdien,South Africa,6877.0,2394.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2509.0,Brian Joubert,South Africa,6878.0,2395.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2510.0,Hamza Kherbouche,Algeria,6879.0,2396.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2510.0,Tilmann Rust,South Africa,6879.0,2479.0,1620.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2512.0,Tapiwanashe Tichaona,Zimbabwe,6880.0,2397.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2513.0,Benzouina Youssef,Morocco,6881.0,2398.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2514.0,Rigard Genis,South Africa,6882.0,2854.0,1248.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2514.0,Rasool Abrahams,South Africa,6882.0,2399.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2516.0,Haythem Chihaoui,Algeria,6883.0,2400.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2517.0,Ilyes Benzina,Tunisia,6884.0,2401.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2518.0,Andre Stemment,South Africa,6885.0,2402.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2519.0,Nour El Yakine Souiki,Algeria,6886.0,2403.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2520.0,Stephan Joubert,South Africa,6887.0,2785.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,630.0,314.0,89.0,3.0
2521.0,Johannes Grobler,South Africa,6888.0,2456.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,960.0,314.0,89.0,3.0
2522.0,Craig Millar,South Africa,6889.0,2854.0,1255.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2522.0,Colin Osidiana,Kenya,6889.0,2449.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,968.0,314.0,89.0,3.0
2524.0,Souiki Douaa,Algeria,6890.0,2407.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2525.0,Rachel Jane Green,South Africa,6891.0,2613.0,1498.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2526.0,Skyler Danger Hale,South Africa,6893.0,2578.0,1535.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2526.0,Mika'il Adams,South Africa,6893.0,2410.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2528.0,Mariem Chouchane,Tunisia,6894.0,2854.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,568.0,314.0,89.0,3.0
2529.0,Amani Laamamaa,Algeria,6898.0,2415.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2529.0,Isabel McGinley,South Africa,6898.0,2708.0,1410.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2531.0,Matthews Mina Asharf,Egypt,6899.0,2448.0,1671.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2531.0,Aymen Bouziane,Algeria,6899.0,2416.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2533.0,Saif Ben Salah,Tunisia,6900.0,2417.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2534.0,Zakaria Mohammed Elamine Benkina,Algeria,6901.0,2418.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2535.0,Nina Unthank,South Africa,6902.0,2419.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2536.0,Romeo Brackett,South Africa,6903.0,2420.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2536.0,Emna Msolly,Tunisia,6903.0,2854.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,577.0,314.0,89.0,3.0
2538.0,Mahery Andrianaivo,Madagascar,6904.0,2421.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2539.0,Obaid-Allah Louahem,Algeria,6905.0,2422.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2540.0,Lina Amira Haddou,Algeria,6906.0,2423.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2541.0,Billieleigh Billson,South Africa,6907.0,2424.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2542.0,Brandon van der Halt,South Africa,6909.0,2426.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2542.0,Anwar Massoud,Tunisia,6909.0,2854.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,583.0,314.0,89.0,3.0
2544.0,Hamja Khatar,Algeria,6913.0,2430.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2545.0,Maria Ahmed Sayed Hassan Abdelaal,Egypt,6914.0,2431.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2546.0,Rached Fares,Tunisia,6915.0,2432.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2546.0,Youssef Khachnaoui,Tunisia,6915.0,2854.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,589.0,314.0,89.0,3.0
2546.0,Mohamed Yassine Ben Ali,Tunisia,6915.0,2445.0,1701.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1000.0,314.0,89.0,3.0
2549.0,Nada Benzaoui,Algeria,6916.0,2433.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2550.0,Sohaib Benamra,Algeria,6917.0,2434.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2551.0,Tendai Ngadya,Zimbabwe,6918.0,2435.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2552.0,Louis Oosthuizen,South Africa,6919.0,2854.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,593.0,314.0,89.0,3.0
2553.0,Imaad Kumandan,South Africa,6920.0,2437.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2554.0,Finn Jordan,South Africa,6922.0,2439.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2555.0,Aslam Mekki,Tunisia,6923.0,2440.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2556.0,Neda Mohammed El Attar,Egypt,6924.0,2441.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2557.0,Ethan Brink,South Africa,6925.0,2442.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2558.0,Ross Silbert,South Africa,6926.0,2443.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2559.0,Kaouther Fatmi,Algeria,6927.0,2444.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2560.0,Reebye Chandish,Mauritius,6929.0,2446.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2560.0,Mohamed Ali Bizid,Tunisia,6929.0,2638.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,819.0,314.0,89.0,3.0
2562.0,Serine Deriche,Algeria,6930.0,2447.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2563.0,Mohamed Amr,Egypt,6934.0,2451.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2563.0,Khalid Osman,South Africa,6934.0,2451.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2565.0,Asma Mabroul,Tunisia,6936.0,2453.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2566.0,Reagan Okoh,Nigeria,6938.0,2455.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2567.0,Seth Eastwood,South Africa,6939.0,2854.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,613.0,314.0,89.0,3.0
2568.0,Mohamed Hassanine Zormati,Tunisia,6941.0,2532.0,1629.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2569.0,Hichem Boukahla,Algeria,6945.0,2462.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2570.0,Yael Kallmann,South Africa,6946.0,2463.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
2570.0,Sebastian Heath Bowles,South Africa,6946.0,2854.0,1312.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
