Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
136.0,Sanghoo Park (박상후),2476.0,228.0,292.0,122.0,227.0,163.0,114.0,42.0,44.0,429.0,50.0,258.0,329.0,45.0,127.0,6.0
137.0,SangWook Park (박상욱),2478.0,60.0,470.0,44.0,37.0,36.0,37.0,42.0,53.0,71.0,176.0,105.0,622.0,510.0,209.0,6.0
138.0,DongJae Lee,2503.0,202.0,440.0,257.0,228.0,139.0,131.0,2.0,53.0,94.0,176.0,211.0,78.0,346.0,145.0,1.0
139.0,You Hyeon-Dong (유현동),2508.0,25.0,472.0,14.0,30.0,111.0,136.0,42.0,53.0,11.0,176.0,91.0,622.0,510.0,209.0,6.0
140.0,Hyung Chan Kim (김형찬),2511.0,275.0,139.0,290.0,235.0,163.0,136.0,42.0,53.0,277.0,176.0,258.0,145.0,186.0,130.0,6.0
141.0,HyunJin Lee (이현진),2526.0,182.0,180.0,335.0,388.0,163.0,136.0,42.0,53.0,289.0,176.0,258.0,47.0,62.0,209.0,6.0
142.0,Sung Hyun Park (박성현),2532.0,161.0,187.0,192.0,202.0,163.0,136.0,42.0,53.0,101.0,98.0,188.0,284.0,510.0,209.0,6.0
143.0,Sun Woo Park (박선우),2533.0,213.0,36.0,160.0,388.0,163.0,136.0,42.0,53.0,580.0,176.0,258.0,82.0,31.0,209.0,6.0
144.0,Jeon Junhyeok (전준혁),2539.0,91.0,180.0,98.0,98.0,83.0,90.0,42.0,53.0,446.0,176.0,258.0,199.0,510.0,209.0,6.0
145.0,Ji-Yu Kim,2554.0,177.0,145.0,124.0,388.0,163.0,136.0,42.0,53.0,120.0,176.0,71.0,622.0,122.0,209.0,6.0
146.0,Paul Park,2556.0,308.0,272.0,230.0,388.0,163.0,136.0,42.0,53.0,398.0,176.0,118.0,43.0,14.0,209.0,6.0
147.0,Jun Doo-Young (전두영),2560.0,77.0,164.0,120.0,152.0,163.0,136.0,42.0,53.0,76.0,176.0,54.0,622.0,510.0,209.0,6.0
148.0,Seung-Gi Chae,2565.0,382.0,262.0,304.0,200.0,118.0,136.0,42.0,53.0,290.0,176.0,258.0,167.0,132.0,39.0,6.0
149.0,Myeongguk Choi (최명국),2573.0,190.0,125.0,123.0,232.0,163.0,136.0,42.0,53.0,191.0,176.0,258.0,622.0,47.0,209.0,6.0
150.0,SeungWoon Lee (이승운),2574.0,142.0,150.0,227.0,241.0,163.0,136.0,42.0,53.0,40.0,176.0,258.0,328.0,510.0,102.0,6.0
151.0,An Sanghyeon,2581.0,256.0,122.0,203.0,268.0,163.0,136.0,42.0,53.0,204.0,176.0,157.0,76.0,510.0,209.0,6.0
152.0,Junhyeok Choi (최준혁),2601.0,332.0,139.0,348.0,142.0,101.0,43.0,42.0,53.0,396.0,78.0,258.0,156.0,307.0,200.0,6.0
153.0,Sae-ouk Oh,2644.0,326.0,408.0,191.0,222.0,132.0,120.0,42.0,42.0,379.0,171.0,156.0,170.0,144.0,135.0,6.0
153.0,Chang-Jae Lee,2644.0,259.0,206.0,188.0,388.0,163.0,136.0,42.0,53.0,172.0,176.0,258.0,317.0,71.0,209.0,6.0
155.0,Donguk Kim (김동욱),2674.0,379.0,198.0,165.0,173.0,135.0,132.0,42.0,53.0,233.0,162.0,232.0,168.0,495.0,101.0,6.0
156.0,Jo Han-Hyuk (조한혁),2680.0,272.0,202.0,231.0,280.0,163.0,136.0,42.0,53.0,69.0,176.0,258.0,227.0,510.0,55.0,6.0
156.0,Minjae Kim (김민재),2680.0,104.0,144.0,134.0,178.0,163.0,136.0,42.0,53.0,261.0,176.0,258.0,622.0,194.0,209.0,6.0
156.0,Park Sang-Min (박상민),2680.0,217.0,185.0,179.0,191.0,163.0,136.0,42.0,53.0,55.0,176.0,126.0,622.0,510.0,19.0,6.0
159.0,Jeong Hoo Park,2695.0,168.0,104.0,265.0,388.0,163.0,136.0,42.0,53.0,242.0,176.0,140.0,93.0,510.0,209.0,6.0
160.0,Hansol Lee (이한솔),2698.0,173.0,295.0,141.0,107.0,163.0,136.0,42.0,53.0,276.0,58.0,258.0,271.0,510.0,209.0,6.0
161.0,Kim Se-Hwan (김세환),2701.0,82.0,292.0,86.0,118.0,78.0,64.0,42.0,53.0,275.0,176.0,88.0,622.0,510.0,209.0,6.0
162.0,Jiwon Mun (문지원),2702.0,205.0,104.0,234.0,388.0,163.0,136.0,42.0,53.0,196.0,176.0,258.0,22.0,510.0,209.0,6.0
162.0,Chaeyoung Kim,2702.0,261.0,53.0,688.0,388.0,163.0,136.0,42.0,53.0,258.0,176.0,258.0,32.0,83.0,105.0,6.0
164.0,Hyun-Seo Oh,2704.0,198.0,238.0,144.0,266.0,163.0,136.0,42.0,53.0,105.0,176.0,258.0,622.0,88.0,209.0,6.0
165.0,JaeYoung Chun (천재영),2709.0,157.0,295.0,171.0,174.0,138.0,126.0,42.0,53.0,193.0,176.0,152.0,307.0,510.0,209.0,6.0
166.0,Yunwoo Jung,2712.0,176.0,266.0,278.0,240.0,163.0,136.0,42.0,53.0,501.0,176.0,106.0,127.0,233.0,209.0,6.0
167.0,Chan-Young Lee,2723.0,186.0,101.0,154.0,284.0,163.0,136.0,42.0,53.0,382.0,176.0,258.0,382.0,191.0,209.0,6.0
