Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
136.0,Björn Kleipool,1804.0,196.0,132.0,321.0,206.0,88.0,72.0,26.0,30.0,140.0,88.0,116.0,229.0,68.0,90.0,2.0
137.0,Mike de Vries,1808.0,241.0,111.0,328.0,194.0,88.0,72.0,26.0,30.0,160.0,113.0,116.0,111.0,49.0,167.0,2.0
138.0,Yinte Dik,1832.0,357.0,157.0,245.0,191.0,82.0,72.0,26.0,28.0,257.0,81.0,116.0,76.0,43.0,99.0,2.0
139.0,Robin Deun,1845.0,180.0,181.0,137.0,124.0,77.0,65.0,26.0,30.0,96.0,69.0,95.0,245.0,461.0,57.0,2.0
140.0,Jesse Oud,1848.0,42.0,101.0,98.0,206.0,88.0,72.0,26.0,30.0,67.0,113.0,116.0,353.0,367.0,167.0,2.0
141.0,Sam Huiting,1856.0,277.0,70.0,249.0,206.0,88.0,72.0,26.0,30.0,115.0,113.0,116.0,135.0,190.0,167.0,2.0
141.0,Martijn van 't Zelfde,1856.0,313.0,114.0,318.0,206.0,88.0,72.0,26.0,30.0,231.0,113.0,116.0,53.0,99.0,75.0,2.0
143.0,Kjell de Groot,1863.0,264.0,170.0,286.0,206.0,88.0,72.0,26.0,30.0,172.0,113.0,116.0,117.0,34.0,167.0,2.0
144.0,Floran Ahoud,1877.0,217.0,78.0,235.0,206.0,88.0,72.0,26.0,30.0,141.0,113.0,116.0,117.0,304.0,132.0,2.0
145.0,Tobias Hermans,1878.0,155.0,9.0,94.0,157.0,88.0,72.0,26.0,30.0,322.0,74.0,116.0,307.0,269.0,157.0,2.0
146.0,Ilan Boot,1894.0,93.0,166.0,392.0,206.0,88.0,72.0,26.0,30.0,106.0,113.0,116.0,39.0,278.0,167.0,2.0
147.0,Alexander Visser,1920.0,146.0,172.0,222.0,206.0,88.0,72.0,26.0,30.0,73.0,113.0,116.0,180.0,307.0,167.0,2.0
148.0,Lydia van Deventer,1926.0,149.0,154.0,143.0,139.0,88.0,72.0,26.0,30.0,133.0,113.0,116.0,458.0,136.0,167.0,2.0
149.0,Veerle Melis,1928.0,229.0,45.0,392.0,206.0,88.0,72.0,26.0,30.0,322.0,63.0,116.0,135.0,97.0,105.0,2.0
