Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
149.0,Kerem Yıldız,1374.0,271.0,163.0,152.0,86.0,16.0,11.0,9.0,11.0,186.0,48.0,35.0,229.0,73.0,84.0
150.0,Arda Gürcan,1376.0,339.0,160.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,116.0,99.0,58.0
151.0,Abdullah Talayhan,1378.0,114.0,172.0,69.0,60.0,16.0,11.0,9.0,11.0,43.0,48.0,35.0,419.0,287.0,84.0
152.0,Demir Büyükyörük,1379.0,263.0,168.0,152.0,86.0,16.0,11.0,9.0,11.0,151.0,48.0,35.0,76.0,269.0,84.0
153.0,Serdar Özdemir,1383.0,254.0,264.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,139.0,96.0,26.0
154.0,Ali Rıza Kulaksız,1385.0,351.0,295.0,146.0,86.0,16.0,11.0,9.0,11.0,236.0,45.0,35.0,7.0,54.0,83.0
155.0,Adam Elmessah,1406.0,34.0,76.0,152.0,86.0,16.0,11.0,9.0,11.0,65.0,48.0,35.0,492.0,287.0,84.0
156.0,Alper Deniz Kaya,1413.0,180.0,124.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,134.0,287.0,84.0
157.0,Eren Kayrakçı,1414.0,236.0,171.0,124.0,82.0,16.0,11.0,9.0,11.0,211.0,48.0,35.0,267.0,109.0,84.0
158.0,Ege Demir,1417.0,134.0,203.0,104.0,81.0,16.0,11.0,9.0,11.0,116.0,48.0,35.0,292.0,273.0,84.0
159.0,Kağan Atalay,1418.0,129.0,107.0,152.0,86.0,16.0,11.0,9.0,11.0,217.0,48.0,35.0,351.0,162.0,84.0
160.0,Eren Davutoğlu,1422.0,230.0,253.0,152.0,86.0,16.0,11.0,9.0,11.0,78.0,48.0,35.0,122.0,287.0,84.0
161.0,Mert Aykol,1425.0,507.0,192.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,13.0,42.0,67.0
162.0,Mustafa Kafar,1436.0,165.0,178.0,152.0,86.0,16.0,11.0,9.0,11.0,155.0,48.0,35.0,396.0,90.0,84.0
162.0,Özcan Arda Cansız,1436.0,152.0,261.0,61.0,58.0,16.0,11.0,9.0,11.0,119.0,48.0,35.0,497.0,74.0,84.0
164.0,Onur Gürsoy,1437.0,332.0,298.0,152.0,86.0,16.0,11.0,9.0,11.0,193.0,48.0,35.0,106.0,75.0,65.0
165.0,Murat Emre Yiğiter,1438.0,156.0,198.0,96.0,53.0,16.0,11.0,9.0,11.0,108.0,48.0,35.0,335.0,278.0,84.0
166.0,Sadettin Eymen Bulanık,1444.0,238.0,152.0,152.0,86.0,16.0,11.0,9.0,11.0,165.0,48.0,35.0,189.0,248.0,84.0
167.0,İbrahim Sesci,1453.0,233.0,67.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,178.0,287.0,84.0
