Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
158.0,Arie Sherenzon,1935.0,228.0,518.0,44.0,156.0,72.0,59.0,23.0,37.0,177.0,92.0,99.0,210.0,148.0,70.0,2.0
159.0,Harel Laronne,1937.0,159.0,212.0,242.0,160.0,72.0,59.0,23.0,37.0,385.0,88.0,99.0,170.0,121.0,108.0,2.0
160.0,Ron Libman,1940.0,176.0,147.0,82.0,138.0,72.0,59.0,4.0,37.0,385.0,92.0,99.0,187.0,374.0,86.0,2.0
160.0,Eitan Bashkin,1940.0,287.0,217.0,241.0,203.0,72.0,59.0,23.0,37.0,234.0,92.0,99.0,95.0,171.0,108.0,2.0
162.0,Assaf Barkat,1945.0,232.0,127.0,165.0,203.0,72.0,59.0,23.0,37.0,192.0,92.0,99.0,349.0,185.0,108.0,2.0
162.0,Guy Ostfeld,1945.0,164.0,88.0,120.0,203.0,72.0,59.0,23.0,37.0,118.0,92.0,99.0,386.0,374.0,108.0,2.0
164.0,Uriel Zvi Reifen,1950.0,80.0,165.0,245.0,203.0,72.0,59.0,23.0,37.0,156.0,92.0,99.0,310.0,299.0,108.0,2.0
165.0,Adam Saguy Cohen,1951.0,61.0,148.0,350.0,203.0,72.0,59.0,23.0,37.0,229.0,92.0,99.0,94.0,374.0,108.0,2.0
166.0,Nachshon Fisher,1953.0,151.0,178.0,308.0,203.0,72.0,59.0,23.0,37.0,263.0,72.0,99.0,100.0,278.0,108.0,2.0
166.0,Guy Zarian,1953.0,221.0,340.0,219.0,203.0,72.0,59.0,23.0,37.0,225.0,92.0,99.0,245.0,102.0,14.0,2.0
168.0,Omri Gavriel,1964.0,255.0,181.0,158.0,203.0,72.0,59.0,23.0,37.0,385.0,92.0,99.0,173.0,117.0,108.0,2.0
169.0,Snir Ben Arush,1971.0,60.0,167.0,81.0,106.0,72.0,59.0,23.0,37.0,59.0,92.0,99.0,632.0,374.0,108.0,2.0
170.0,Lior Tetro,1972.0,208.0,236.0,99.0,74.0,24.0,59.0,23.0,37.0,183.0,92.0,99.0,354.0,374.0,108.0,2.0
171.0,Michael Glasner,1979.0,239.0,207.0,62.0,104.0,72.0,59.0,23.0,37.0,385.0,92.0,99.0,116.0,374.0,108.0,2.0
172.0,Daniel Miller,1985.0,326.0,139.0,267.0,203.0,72.0,59.0,23.0,37.0,287.0,92.0,99.0,114.0,157.0,108.0,2.0
172.0,Yam Muchtar,1985.0,197.0,172.0,145.0,69.0,51.0,49.0,23.0,37.0,143.0,76.0,99.0,632.0,182.0,108.0,2.0
174.0,Ido Silvera,1992.0,434.0,154.0,204.0,184.0,72.0,59.0,23.0,37.0,217.0,87.0,91.0,287.0,33.0,108.0,2.0
