Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
141.0,Anurag Yadav,762.0,157.0,107.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
141.0,Anush Chaudhary,762.0,79.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
143.0,Ronil Thapa,763.0,166.0,99.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
144.0,Jeewal Kunwar,765.0,122.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,55.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
145.0,Kritish Paudel,766.0,187.0,81.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
146.0,Raish Raj Joshi,767.0,84.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
147.0,Parichit Khanal,768.0,227.0,141.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,38.0,70.0,21.0,2.0,5.0
148.0,Supriya Paudel,770.0,192.0,109.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,107.0,70.0,21.0,2.0,5.0
149.0,Sonam Tamang,776.0,152.0,126.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
150.0,Nitesh Risal,778.0,161.0,139.0,68.0,27.0,8.0,4.0,13.0,15.0,86.0,9.0,25.0,125.0,70.0,21.0,2.0,5.0
150.0,Safal Adhikari,778.0,175.0,105.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
152.0,Spandan Rajkarnikar,779.0,132.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,14.0,111.0,70.0,21.0,2.0,5.0
153.0,Samyak Bajracharya,781.0,234.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,34.0,36.0,21.0,2.0,5.0
154.0,Sharun Bajracharya,783.0,179.0,142.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,100.0,70.0,21.0,2.0,5.0
155.0,Ronan Singh,784.0,101.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
155.0,Madan Sing Nepali,784.0,102.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,4.0
155.0,Samir Lama,784.0,190.0,96.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
158.0,Aadarsha Shahi,787.0,104.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
159.0,Kaushal Magar,789.0,154.0,137.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
160.0,Nikhil Magar,790.0,107.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
160.0,Sasuke Kharel,790.0,208.0,152.0,65.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,83.0,58.0,21.0,2.0,5.0
162.0,Kastab Bharati,791.0,108.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
163.0,Shreejay Shakya,794.0,111.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
163.0,Sagar Pandey,794.0,159.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,88.0,70.0,21.0,2.0,5.0
165.0,Ronit Sthapit,796.0,113.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
