Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,333mbf
798.0,Ireedui Battumur,2501.0,744.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
799.0,Tsetsenbileg Dashmaa,2503.0,801.0,609.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
800.0,Amin-Erdene Narmandakh,2507.0,794.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,507.0,174.0,24.0,2.0
801.0,Erdenebulgan Gantulga,2509.0,752.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
802.0,Irmuun Byambasuren (Бямбасүрэн Ирмүүн),2510.0,798.0,619.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
802.0,Sondor Battogtokh,2510.0,753.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
804.0,Bilguuntugs Tsolmonbayar (Цолмонбаяр Билгүүнтөгс),2511.0,754.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
805.0,Erdembileg Bolor-Erdene (Болор-Эрдэнэ Эрдэмбилэг),2513.0,756.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
806.0,Denzenjigvaral Enkhbold,2515.0,758.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
807.0,Amarkhuu Bayarjargal,2516.0,759.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
808.0,Temuulen Tsogbayar,2520.0,763.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
809.0,Naranchimeg Bayarkhuu,2523.0,766.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
810.0,Batsukh Lkhagvasuren (Лхагвасүрэн Батсүх),2524.0,783.0,648.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
811.0,Tuvshinjargal Erdenechuluun,2525.0,801.0,653.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,529.0,174.0,24.0,2.0
812.0,Lkhamnorjmaa Tubshinbayar,2526.0,769.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
812.0,Batchimeg Iderbat (Идэрбат Батчимэг),2526.0,801.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,519.0,174.0,24.0,2.0
814.0,Siilen Zoloo,2528.0,771.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
815.0,Nominzul Battogtokh (Баттогтох Номинзул),2530.0,773.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
816.0,Angelina Amer,2534.0,777.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
817.0,Enkh-Enerel Bayarsaikhan,2535.0,801.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,528.0,174.0,24.0,2.0
818.0,Tsogdelger Tsevegmed,2536.0,779.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
819.0,Bat-Irmuun Enkhtur (Энхтөр Бат-Ирмүүн),2538.0,793.0,652.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
820.0,Ujingoo Dashdavaa,2543.0,786.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
821.0,Sunderya Erdenejav,2552.0,795.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
822.0,Enerel Enkhbat,2553.0,801.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,546.0,174.0,24.0,2.0
822.0,Erkhestzaya Odonbayar (Одонбаяр Эрхэстзаяа),2553.0,796.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
824.0,Saikhanbileg Narangerel,2555.0,801.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,548.0,174.0,24.0,2.0
825.0,Itgelt-Ochir Dulguun,2556.0,799.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
826.0,Tugs-Ochir Tselmeg,2557.0,800.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
