Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
132.0,Petar Krsmanović,831.0,151.0,155.0,81.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,92.0,71.0,36.0,2.0,4.0
133.0,Filip Brnic,834.0,201.0,146.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,37.0,56.0,53.0,36.0,2.0,4.0
134.0,Andrija Mašović,835.0,198.0,84.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,74.0,97.0,36.0,2.0,4.0
134.0,Aleksa Glavčić,835.0,185.0,125.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,46.0,97.0,36.0,2.0,4.0
136.0,Nina Stanojević,836.0,202.0,158.0,88.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,39.0,57.0,52.0,36.0,2.0,4.0
136.0,Tomislav Aleksić,836.0,89.0,175.0,101.0,44.0,16.0,12.0,11.0,13.0,47.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
138.0,Mihailo Janković,840.0,167.0,59.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
139.0,Sava Milojevic,845.0,29.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
140.0,Petar Ignjatovic,853.0,152.0,145.0,101.0,44.0,16.0,12.0,11.0,13.0,83.0,13.0,41.0,107.0,73.0,36.0,2.0,4.0
141.0,Nenad Vuletić,856.0,106.0,136.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
142.0,Pavle Dakić,858.0,125.0,119.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
143.0,Peđa Avramović,864.0,48.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
143.0,Igor Nastasijevic,864.0,133.0,117.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
145.0,Vuk Jelenić,865.0,177.0,130.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,79.0,97.0,36.0,2.0,4.0
146.0,Miloš Gruborović,866.0,50.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
147.0,Viktor Tanasković,871.0,176.0,110.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,106.0,97.0,36.0,2.0,4.0
148.0,Vuk Bracanović,876.0,136.0,126.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
149.0,Luka Vavan,879.0,191.0,132.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,83.0,91.0,36.0,2.0,4.0
150.0,David Kotlica,880.0,64.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
151.0,Lazar Mandić,881.0,142.0,159.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,101.0,97.0,36.0,2.0,4.0
152.0,Mateja Jelaća,882.0,166.0,114.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,85.0,36.0,2.0,4.0
153.0,Alexander Nenadic,884.0,153.0,148.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,104.0,97.0,36.0,2.0,4.0
153.0,Nikola Štulović,884.0,68.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
155.0,Petar Repedzic,886.0,135.0,138.0,101.0,44.0,16.0,12.0,11.0,13.0,88.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
156.0,Nikola Trivunović,891.0,138.0,154.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,123.0,94.0,36.0,2.0,4.0
157.0,Nikola Djokic,898.0,126.0,195.0,87.0,41.0,16.0,12.0,11.0,4.0,81.0,13.0,41.0,132.0,97.0,36.0,2.0,4.0
158.0,Matija Filipović,899.0,182.0,124.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,76.0,36.0,2.0,4.0
159.0,Sanja Nastic,900.0,130.0,156.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
160.0,Viktor Cvetkovic,902.0,170.0,143.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,115.0,92.0,36.0,2.0,4.0
161.0,Robert Vida,903.0,87.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
